"SAMPLE","IDHSPID","IDHSHID","DHSID","CASEID","PERWEIGHT","AWFACTT","DVWEIGHT","AGE","RESIDENT","WEIGHTFEM","HHKIDLT5","WEALTHQ","EDYRTOTAL","TIMESINCESEXD","DVFEARFQ","DVPMSEVER","ALFREQ"
8346,"   8346     460  52  6","   8346     460  52","TZ201500000460","        460  52  6",0.553204,100,0,15,1,411,0,4,7,99,9,9,99
8346,"   8346     460  57  2","   8346     460  57","TZ201500000460","        460  57  2",0.553204,100,0.391673,21,1,524,0,4,11,31,9,9,32
8346,"   8346     460  61  1","   8346     460  61","TZ201500000460","        460  61  1",0.553204,100,0.391673,49,1,677,0,3,7,31,0,0,99
8346,"   8346     460  66  1","   8346     460  66","TZ201500000460","        460  66  1",0.553204,100,0,49,1,514,0,4,7,31,9,9,99
8346,"   8346     460  71  2","   8346     460  71","TZ201500000460","        460  71  2",0.553204,100,0.391673,30,1,683,1,5,7,0,0,0,99
8346,"   8346     460  76  2","   8346     460  76","TZ201500000460","        460  76  2",0.553204,100,0,25,1,565,1,4,11,2,9,9,99
8346,"   8346     460  76  5","   8346     460  76","TZ201500000460","        460  76  5",0.553204,100,0.783346,16,1,556,1,4,7,99,9,9,32
8346,"   8346     460  91  2","   8346     460  91","TZ201500000460","        460  91  2",0.553204,100,0.391673,48,1,489,0,3,7,4,1,0,99
8346,"   8346     460  96  2","   8346     460  96","TZ201500000460","        460  96  2",0.553204,100,0.391673,23,1,487,1,3,7,2,0,0,99
8346,"   8346     460 101  2","   8346     460 101","TZ201500000460","        460 101  2",0.553204,100,0.391673,39,1,607,0,4,7,1,0,0,99
8346,"   8346     460 106  2","   8346     460 106","TZ201500000460","        460 106  2",0.553204,100,0.391673,37,1,608,0,5,7,0,0,0,99
8346,"   8346     461  10  1","   8346     461  10","TZ201500000461","        461  10  1",0.528947,100,0.3745,45,1,582,0,2,7,0,1,0,10
8346,"   8346     461  31  1","   8346     461  31","TZ201500000461","        461  31  1",0.528947,100,0.748999,26,1,544,1,4,13,31,1,0,99
8346,"   8346     461  31  2","   8346     461  31","TZ201500000461","        461  31  2",0.528947,100,0,15,1,399,1,4,6,99,9,9,99
8346,"   8346     461  41  2","   8346     461  41","TZ201500000461","        461  41  2",0.528947,100,0,40,1,587,2,4,7,1,9,9,99
8346,"   8346     461  41  3","   8346     461  41","TZ201500000461","        461  41  3",0.528947,100,0.748999,25,1,467,2,4,11,2,0,0,20
8346,"   8346     461  83  2","   8346     461  83","TZ201500000461","        461  83  2",0.528947,100,0.3745,25,1,532,2,3,1,2,1,0,99
8346,"   8346     461 104  3","   8346     461 104","TZ201500000461","        461 104  3",0.528947,100,0,40,1,489,1,4,0,31,9,9,99
8346,"   8346     461 104  5","   8346     461 104","TZ201500000461","        461 104  5",0.528947,100,0,41,2,500,1,4,11,31,9,9,99
8346,"   8346     461 104  6","   8346     461 104","TZ201500000461","        461 104  6",0.528947,100,0,25,2,655,1,4,7,14,9,9,99
8346,"   8346     461 114  1","   8346     461 114","TZ201500000461","        461 114  1",0.528947,100,0.3745,33,1,520,1,4,7,31,1,0,32
8346,"   8346     461 145  2","   8346     461 145","TZ201500000461","        461 145  2",0.528947,100,0,48,1,511,1,3,7,4,9,9,20
8346,"   8346     461 145  5","   8346     461 145","TZ201500000461","        461 145  5",0.528947,100,0.748999,20,1,573,1,3,7,31,9,9,99
8346,"   8346     461 155  2","   8346     461 155","TZ201500000461","        461 155  2",0.528947,100,0.3745,23,1,620,1,4,8,7,0,0,99
8346,"   8346     461 166  1","   8346     461 166","TZ201500000461","        461 166  1",0.528947,100,0.3745,49,1,522,0,4,7,7,0,0,99
8346,"   8346     461 186  2","   8346     461 186","TZ201500000461","        461 186  2",0.528947,100,0.3745,32,1,461,1,3,7,5,1,0,20
8346,"   8346     461 207  1","   8346     461 207","TZ201500000461","        461 207  1",0.528947,100,0.748999,44,1,586,1,4,0,28,1,0,20
8346,"   8346     461 207  6","   8346     461 207","TZ201500000461","        461 207  6",0.528947,100,0,21,1,521,1,4,11,1,9,9,99
8346,"   8346     461 218  3","   8346     461 218","TZ201500000461","        461 218  3",0.528947,100,0.3745,18,1,430,1,4,7,31,9,9,99
8346,"   8346     462   2  2","   8346     462   2","TZ201500000462","        462   2  2",0.473317,100,0.335113,33,1,778,0,1,0,1,1,1,20
8346,"   8346     462  10  1","   8346     462  10","TZ201500000462","        462  10  1",0.473317,100,0.335113,43,1,511,0,1,7,31,1,0,31
8346,"   8346     462  14  2","   8346     462  14","TZ201500000462","        462  14  2",0.473317,100,0.335113,29,1,485,1,2,7,2,0,1,99
8346,"   8346     462  18  2","   8346     462  18","TZ201500000462","        462  18  2",0.473317,100,0.335113,17,1,595,1,1,7,31,0,0,99
8346,"   8346     462  22  2","   8346     462  22","TZ201500000462","        462  22  2",0.473317,100,0.335113,29,1,524,1,3,7,0,0,0,99
8346,"   8346     462  26  1","   8346     462  26","TZ201500000462","        462  26  1",0.473317,100,0.335113,35,1,545,1,1,7,31,0,0,31
8346,"   8346     462  30  2","   8346     462  30","TZ201500000462","        462  30  2",0.473317,100,0.335113,22,1,607,1,1,7,31,0,0,99
8346,"   8346     462  38  5","   8346     462  38","TZ201500000462","        462  38  5",0.473317,100,0.335113,15,1,387,0,1,7,99,9,9,99
8346,"   8346     462  45  2","   8346     462  45","TZ201500000462","        462  45  2",0.473317,100,0.335113,34,1,525,1,1,7,0,2,0,20
8346,"   8346     462  53  2","   8346     462  53","TZ201500000462","        462  53  2",0.473317,100,0.335113,37,1,499,2,2,7,1,0,0,99
8346,"   8346     462  61  1","   8346     462  61","TZ201500000462","        462  61  1",0.473317,100,0.335113,42,1,532,0,2,7,31,0,0,99
8346,"   8346     462  65  2","   8346     462  65","TZ201500000462","        462  65  2",0.473317,100,0.335113,37,1,652,1,2,10,2,1,0,99
8346,"   8346     462  69  2","   8346     462  69","TZ201500000462","        462  69  2",0.473317,100,0.335113,18,1,446,1,1,7,0,0,0,99
8346,"   8346     462  73  2","   8346     462  73","TZ201500000462","        462  73  2",0.473317,100,0.335113,43,1,539,0,1,7,3,0,0,31
8346,"   8346     462  77  3","   8346     462  77","TZ201500000462","        462  77  3",0.473317,100,0.335113,33,1,469,2,2,7,1,0,0,99
8346,"   8346     462  81  2","   8346     462  81","TZ201500000462","        462  81  2",0.473317,100,0.335113,36,1,473,1,1,7,4,1,0,99
8346,"   8346     463  34  2","   8346     463  34","TZ201500000463","        463  34  2",0.673145,100,0.466116,18,1,510,0,5,7,3,1,0,99
8346,"   8346     463  61  2","   8346     463  61","TZ201500000463","        463  61  2",0.673145,100,0.466116,20,1,598,1,4,10,7,0,1,99
8346,"   8346     463  87  2","   8346     463  87","TZ201500000463","        463  87  2",0.673145,100,0.466116,22,1,692,1,5,11,1,0,0,99
8346,"   8346     463 113  1","   8346     463 113","TZ201500000463","        463 113  1",0.673145,100,0.466116,39,1,644,1,5,2,31,1,0,99
8346,"   8346     463 140  3","   8346     463 140","TZ201500000463","        463 140  3",0.673145,100,1.398349,18,2,558,1,5,10,31,9,9,99
8346,"   8346     463 140  4","   8346     463 140","TZ201500000463","        463 140  4",0.673145,100,0,16,1,574,1,5,9,99,9,9,99
8346,"   8346     463 140  9","   8346     463 140","TZ201500000463","        463 140  9",0.673145,100,0,36,1,712,1,5,7,31,9,9,99
8346,"   8346     463 166  2","   8346     463 166","TZ201500000463","        463 166  2",0.673145,100,0.466116,33,1,597,0,5,7,7,0,0,99
8346,"   8346     463 193  2","   8346     463 193","TZ201500000463","        463 193  2",0.673145,100,0.466116,40,1,492,1,4,7,0,0,0,99
8346,"   8346     463 219  1","   8346     463 219","TZ201500000463","        463 219  1",0.673145,100,0.932233,33,1,634,0,5,7,31,1,0,99
8346,"   8346     463 219  4","   8346     463 219","TZ201500000463","        463 219  4",0.673145,100,0,22,1,433,0,5,9,99,9,9,99
8346,"   8346     463 298  1","   8346     463 298","TZ201500000463","        463 298  1",0.673145,100,0.466116,44,1,644,0,4,7,31,0,0,99
8346,"   8346     463 351  2","   8346     463 351","TZ201500000463","        463 351  2",0.673145,100,0,48,1,837,0,5,11,0,9,9,99
8346,"   8346     463 430  2","   8346     463 430","TZ201500000463","        463 430  2",0.673145,100,0.466116,25,1,437,1,5,7,2,1,0,99
8346,"   8346     463 457  2","   8346     463 457","TZ201500000463","        463 457  2",0.673145,100,0.466116,24,1,656,1,5,12,0,0,0,99
8346,"   8346     463 483  1","   8346     463 483","TZ201500000463","        463 483  1",0.673145,100,0.466116,26,1,716,0,5,7,2,0,0,99
8346,"   8346     463 509  2","   8346     463 509","TZ201500000463","        463 509  2",0.673145,100,0.466116,31,1,646,0,5,7,6,0,0,99
8346,"   8346     463 536  2","   8346     463 536","TZ201500000463","        463 536  2",0.673145,100,0.466116,41,2,584,0,5,12,31,0,0,99
8346,"   8346     464  11  2","   8346     464  11","TZ201500000464","        464  11  2",0.866282,100,1.199705,24,1,775,1,5,7,4,0,0,99
8346,"   8346     464  11  4","   8346     464  11","TZ201500000464","        464  11  4",0.866282,100,0,32,2,448,1,5,7,31,9,9,99
8346,"   8346     464  27  2","   8346     464  27","TZ201500000464","        464  27  2",0.866282,100,0.599853,30,1,809,1,4,2,0,0,0,99
8346,"   8346     464  43  2","   8346     464  43","TZ201500000464","        464  43  2",0.866282,100,0.599853,38,1,494,0,4,0,21,1,0,32
8346,"   8346     464  58  6","   8346     464  58","TZ201500000464","        464  58  6",0.866282,100,0.599853,45,2,458,0,4,7,31,0,0,99
8346,"   8346     464  90  2","   8346     464  90","TZ201500000464","        464  90  2",0.866282,100,0.599853,38,1,733,0,4,7,2,1,1,99
8346,"   8346     464 105  2","   8346     464 105","TZ201500000464","        464 105  2",0.866282,100,0.599853,23,1,531,1,5,7,3,0,0,99
8346,"   8346     464 121  2","   8346     464 121","TZ201500000464","        464 121  2",0.866282,100,0.599853,31,1,515,1,4,7,2,1,0,99
8346,"   8346     464 137  3","   8346     464 137","TZ201500000464","        464 137  3",0.866282,100,0,15,1,357,0,5,7,99,9,9,99
8346,"   8346     464 153  2","   8346     464 153","TZ201500000464","        464 153  2",0.866282,100,0,36,1,603,1,5,7,5,9,9,99
8346,"   8346     464 153  8","   8346     464 153","TZ201500000464","        464 153  8",0.866282,100,1.199705,18,1,434,1,5,9,99,9,9,99
8346,"   8346     464 168  2","   8346     464 168","TZ201500000464","        464 168  2",0.866282,100,0.599853,19,1,580,0,4,11,2,0,0,99
8346,"   8346     464 200  1","   8346     464 200","TZ201500000464","        464 200  1",0.866282,100,0,30,1,620,4,5,7,31,9,9,99
8346,"   8346     464 200  2","   8346     464 200","TZ201500000464","        464 200  2",0.866282,100,0,20,1,679,4,5,6,31,9,9,99
8346,"   8346     464 200  7","   8346     464 200","TZ201500000464","        464 200  7",0.866282,100,1.799558,21,1,660,4,5,7,31,9,9,99
8346,"   8346     464 216  2","   8346     464 216","TZ201500000464","        464 216  2",0.866282,100,0.599853,27,1,794,2,4,7,5,1,1,99
8346,"   8346     464 231  2","   8346     464 231","TZ201500000464","        464 231  2",0.866282,100,1.199705,35,1,455,1,5,7,7,0,0,99
8346,"   8346     464 231  7","   8346     464 231","TZ201500000464","        464 231  7",0.866282,100,0,29,2,457,1,5,7,31,9,9,99
8346,"   8346     464 247  2","   8346     464 247","TZ201500000464","        464 247  2",0.866282,100,0.599853,33,1,682,1,4,7,5,1,0,99
8346,"   8346     464 278  5","   8346     464 278","TZ201500000464","        464 278  5",0.866282,100,0,17,1,506,0,5,10,31,9,9,99
8346,"   8346     464 278  6","   8346     464 278","TZ201500000464","        464 278  6",0.866282,100,1.199705,16,1,530,0,5,9,99,9,9,99
8346,"   8346     464 326  2","   8346     464 326","TZ201500000464","        464 326  2",0.866282,100,0.599853,49,1,518,0,5,7,4,0,0,99
8346,"   8346     464 341  2","   8346     464 341","TZ201500000464","        464 341  2",0.866282,100,0.599853,25,1,603,1,4,7,2,0,0,99
8346,"   8346     465   3  2","   8346     465   3","TZ201500000465","        465   3  2",0.483236,100,0.684271,48,1,475,0,2,7,0,1,0,32
8346,"   8346     465   3  3","   8346     465   3","TZ201500000465","        465   3  3",0.483236,100,0,30,1,424,0,2,7,31,9,9,32
8346,"   8346     465   7  2","   8346     465   7","TZ201500000465","        465   7  2",0.483236,100,0.342136,26,1,770,0,3,7,0,0,0,10
8346,"   8346     465  11  4","   8346     465  11","TZ201500000465","        465  11  4",0.483236,100,0.342136,19,1,553,0,2,7,99,9,9,99
8346,"   8346     465  14  1","   8346     465  14","TZ201500000465","        465  14  1",0.483236,100,0.342136,43,1,369,0,1,7,31,0,0,99
8346,"   8346     465  22  2","   8346     465  22","TZ201500000465","        465  22  2",0.483236,100,0.342136,22,1,581,1,1,9,31,1,0,99
8346,"   8346     465  26  2","   8346     465  26","TZ201500000465","        465  26  2",0.483236,100,0.342136,43,1,561,0,2,7,0,0,0,99
8346,"   8346     465  30  2","   8346     465  30","TZ201500000465","        465  30  2",0.483236,100,0.342136,39,1,578,1,3,7,5,1,0,99
8346,"   8346     465  34  2","   8346     465  34","TZ201500000465","        465  34  2",0.483236,100,0.342136,38,1,477,1,1,7,1,0,0,99
8346,"   8346     465  38  2","   8346     465  38","TZ201500000465","        465  38  2",0.483236,100,0.342136,37,1,639,0,2,7,1,0,0,10
8346,"   8346     465  45  1","   8346     465  45","TZ201500000465","        465  45  1",0.483236,100,0,43,1,585,2,3,7,31,9,9,99
8346,"   8346     465  45  3","   8346     465  45","TZ201500000465","        465  45  3",0.483236,100,0.684271,21,2,516,2,3,9,21,0,0,99
8346,"   8346     465  49  2","   8346     465  49","TZ201500000465","        465  49  2",0.483236,100,0.342136,40,1,536,1,1,7,3,1,0,20
8346,"   8346     465  53  2","   8346     465  53","TZ201500000465","        465  53  2",0.483236,100,0.342136,27,1,472,1,3,7,1,1,0,99
8346,"   8346     465  57  2","   8346     465  57","TZ201500000465","        465  57  2",0.483236,100,0.342136,44,1,456,0,1,3,0,1,0,31
8346,"   8346     465  65  2","   8346     465  65","TZ201500000465","        465  65  2",0.483236,100,0.342136,24,1,514,1,3,7,13,0,0,99
8346,"   8346     465  69  2","   8346     465  69","TZ201500000465","        465  69  2",0.483236,100,0.342136,31,1,666,2,2,7,3,0,0,32
8346,"   8346     465  72  2","   8346     465  72","TZ201500000465","        465  72  2",0.483236,100,0.342136,27,1,517,0,1,7,3,0,0,99
8346,"   8346     465  80  1","   8346     465  80","TZ201500000465","        465  80  1",0.483236,100,0.342136,37,1,589,2,3,7,7,0,0,99
8346,"   8346     465  84  2","   8346     465  84","TZ201500000465","        465  84  2",0.483236,100,0.342136,36,1,493,1,4,7,31,0,0,99
8346,"   8346     466   2  2","   8346     466   2","TZ201500000466","        466   2  2",0.171694,100,0.123582,22,1,457,1,4,7,2,1,0,99
8346,"   8346     466   5  2","   8346     466   5","TZ201500000466","        466   5  2",0.171694,100,0.123582,37,1,833,2,5,7,1,1,1,99
8346,"   8346     466   7  2","   8346     466   7","TZ201500000466","        466   7  2",0.171694,100,0.123582,18,1,616,1,4,7,2,0,0,99
8346,"   8346     466  10  2","   8346     466  10","TZ201500000466","        466  10  2",0.171694,100,0.123582,30,1,523,2,1,7,1,0,0,99
8346,"   8346     466  11  2","   8346     466  11","TZ201500000466","        466  11  2",0.171694,100,0.247163,31,1,664,2,4,3,5,0,0,99
8346,"   8346     466  11  5","   8346     466  11","TZ201500000466","        466  11  5",0.171694,100,0,15,1,544,2,4,7,99,9,9,99
8346,"   8346     466  12  2","   8346     466  12","TZ201500000466","        466  12  2",0.171694,100,0.123582,24,1,571,2,3,4,1,0,0,99
8346,"   8346     466  15  2","   8346     466  15","TZ201500000466","        466  15  2",0.171694,100,0.123582,25,1,473,1,1,0,0,0,0,99
8346,"   8346     466  16  2","   8346     466  16","TZ201500000466","        466  16  2",0.171694,100,0.123582,31,1,532,1,3,7,1,0,0,99
8346,"   8346     466  17  2","   8346     466  17","TZ201500000466","        466  17  2",0.171694,100,0.123582,31,1,645,2,4,7,0,1,0,99
8346,"   8346     466  18  2","   8346     466  18","TZ201500000466","        466  18  2",0.171694,100,0.123582,32,1,482,0,3,2,5,0,1,99
8346,"   8346     466  20  2","   8346     466  20","TZ201500000466","        466  20  2",0.171694,100,0.123582,28,1,543,1,2,7,0,1,0,10
8346,"   8346     466  21  2","   8346     466  21","TZ201500000466","        466  21  2",0.171694,100,0.123582,23,1,618,2,2,7,4,1,0,99
8346,"   8346     466  22  2","   8346     466  22","TZ201500000466","        466  22  2",0.171694,100,0.123582,37,1,597,1,3,11,7,1,0,99
8346,"   8346     466  23  2","   8346     466  23","TZ201500000466","        466  23  2",0.171694,100,0.123582,28,1,605,1,4,0,6,1,0,99
8346,"   8346     466  25  2","   8346     466  25","TZ201500000466","        466  25  2",0.171694,100,0.123582,31,2,510,0,1,0,31,1,0,99
8346,"   8346     466  26  2","   8346     466  26","TZ201500000466","        466  26  2",0.171694,100,0.123582,26,1,541,2,3,2,0,0,0,99
8346,"   8346     466  27  2","   8346     466  27","TZ201500000466","        466  27  2",0.171694,100,0.123582,33,1,639,2,1,7,0,0,1,31
8346,"   8346     467  10  2","   8346     467  10","TZ201500000467","        467  10  2",0.346489,100,0.253988,33,1,770,0,5,7,3,0,0,99
8346,"   8346     467  17  2","   8346     467  17","TZ201500000467","        467  17  2",0.346489,100,0,37,1,909,1,4,4,6,9,9,99
8346,"   8346     467  17  6","   8346     467  17","TZ201500000467","        467  17  6",0.346489,100,0.507975,18,1,503,1,4,7,31,9,9,99
8346,"   8346     467  25  2","   8346     467  25","TZ201500000467","        467  25  2",0.346489,100,0.253988,26,1,655,1,4,10,31,1,0,99
8346,"   8346     467  32  2","   8346     467  32","TZ201500000467","        467  32  2",0.346489,100,0.253988,22,1,485,1,5,11,1,0,0,99
8346,"   8346     467  39  2","   8346     467  39","TZ201500000467","        467  39  2",0.346489,100,0.253988,33,1,498,1,3,7,0,1,1,20
8346,"   8346     467  53 13","   8346     467  53","TZ201500000467","        467  53 13",0.346489,100,0.761963,20,1,519,5,5,7,2,0,0,99
8346,"   8346     467  53 14","   8346     467  53","TZ201500000467","        467  53 14",0.346489,100,0,22,1,519,5,5,6,2,9,9,99
8346,"   8346     467  53 17","   8346     467  53","TZ201500000467","        467  53 17",0.346489,100,0,22,1,493,5,5,11,2,9,9,99
8346,"   8346     467  61  2","   8346     467  61","TZ201500000467","        467  61  2",0.346489,100,0.253988,21,1,501,2,2,7,1,0,0,99
8346,"   8346     467  68  2","   8346     467  68","TZ201500000467","        467  68  2",0.346489,100,0.253988,28,1,635,0,5,7,1,0,0,99
8346,"   8346     467  82  3","   8346     467  82","TZ201500000467","        467  82  3",0.346489,100,0.253988,23,1,560,2,5,7,31,9,9,99
8346,"   8346     467  96  2","   8346     467  96","TZ201500000467","        467  96  2",0.346489,100,0.507975,43,1,584,2,4,7,7,2,1,10
8346,"   8346     467  96  4","   8346     467  96","TZ201500000467","        467  96  4",0.346489,100,0,16,1,566,2,4,7,4,9,9,99
8346,"   8346     467 104  2","   8346     467 104","TZ201500000467","        467 104  2",0.346489,100,0,35,1,591,1,5,7,3,9,9,99
8346,"   8346     467 104  5","   8346     467 104","TZ201500000467","        467 104  5",0.346489,100,0.507975,16,1,496,1,5,7,99,9,9,99
8346,"   8346     467 111  2","   8346     467 111","TZ201500000467","        467 111  2",0.346489,100,0.253988,29,1,666,0,4,11,2,0,0,99
8346,"   8346     467 118  2","   8346     467 118","TZ201500000467","        467 118  2",0.346489,100,0.253988,32,1,675,1,5,7,1,0,0,33
8346,"   8346     467 125  3","   8346     467 125","TZ201500000467","        467 125  3",0.346489,100,0,21,1,385,0,4,7,2,9,9,99
8346,"   8346     467 132  2","   8346     467 132","TZ201500000467","        467 132  2",0.346489,100,0.507975,22,1,530,2,4,11,31,9,9,99
8346,"   8346     467 132  3","   8346     467 132","TZ201500000467","        467 132  3",0.346489,100,0,20,1,489,2,4,7,31,9,9,99
8346,"   8346     467 140  2","   8346     467 140","TZ201500000467","        467 140  2",0.346489,100,0.253988,26,1,555,1,4,2,0,0,0,99
8346,"   8346     468   2  2","   8346     468   2","TZ201500000468","        468   2  2",0.186435,100,0.136662,26,1,582,0,5,7,4,0,0,99
8346,"   8346     468  13  2","   8346     468  13","TZ201500000468","        468  13  2",0.186435,100,0.136662,33,1,505,2,4,7,0,1,1,99
8346,"   8346     468  19  2","   8346     468  19","TZ201500000468","        468  19  2",0.186435,100,0,33,1,642,1,5,7,4,9,9,99
8346,"   8346     468  19  3","   8346     468  19","TZ201500000468","        468  19  3",0.186435,100,0.273324,21,1,602,1,5,12,31,9,9,99
8346,"   8346     468  31  1","   8346     468  31","TZ201500000468","        468  31  1",0.186435,100,0.273324,21,1,553,2,4,3,31,0,0,99
8346,"   8346     468  31  2","   8346     468  31","TZ201500000468","        468  31  2",0.186435,100,0,16,1,487,2,4,7,14,9,9,99
8346,"   8346     468  37  2","   8346     468  37","TZ201500000468","        468  37  2",0.186435,100,0.136662,19,1,407,1,5,7,0,0,0,99
8346,"   8346     468  39  2","   8346     468  39","TZ201500000468","        468  39  2",0.186435,100,0.136662,24,1,741,0,5,7,0,1,1,99
8346,"   8346     468  42  2","   8346     468  42","TZ201500000468","        468  42  2",0.186435,100,0.136662,28,1,448,1,5,7,5,0,0,99
8346,"   8346     468  45  1","   8346     468  45","TZ201500000468","        468  45  1",0.186435,100,0,43,1,686,0,4,7,31,9,9,99
8346,"   8346     468  45  2","   8346     468  45","TZ201500000468","        468  45  2",0.186435,100,0.273324,19,1,522,0,4,7,31,9,9,99
8346,"   8346     468  48  2","   8346     468  48","TZ201500000468","        468  48  2",0.186435,100,0.683311,44,1,933,1,5,7,7,0,0,99
8346,"   8346     468  48  4","   8346     468  48","TZ201500000468","        468  48  4",0.186435,100,0,16,1,499,1,5,9,99,9,9,99
8346,"   8346     468  48  7","   8346     468  48","TZ201500000468","        468  48  7",0.186435,100,0,15,1,551,1,5,7,99,9,9,99
8346,"   8346     468  48  9","   8346     468  48","TZ201500000468","        468  48  9",0.186435,100,0,19,1,627,1,5,7,31,9,9,99
8346,"   8346     468  48 10","   8346     468  48","TZ201500000468","        468  48 10",0.186435,100,0,15,1,532,1,5,8,99,9,9,99
8346,"   8346     468  51  2","   8346     468  51","TZ201500000468","        468  51  2",0.186435,100,0.136662,22,1,540,1,5,7,1,0,0,99
8346,"   8346     468  57  2","   8346     468  57","TZ201500000468","        468  57  2",0.186435,100,0.136662,28,1,621,1,5,10,2,0,0,99
8346,"   8346     468  60  1","   8346     468  60","TZ201500000468","        468  60  1",0.186435,100,0.136662,31,1,629,1,5,3,31,0,0,99
8346,"   8346     468  63  2","   8346     468  63","TZ201500000468","        468  63  2",0.186435,100,0.136662,24,1,604,2,5,7,2,1,1,99
8346,"   8346     469   3  2","   8346     469   3","TZ201500000469","        469   3  2",0.189534,100,0.138934,40,1,682,0,4,7,31,0,0,99
8346,"   8346     469  26  2","   8346     469  26","TZ201500000469","        469  26  2",0.189534,100,0.277868,43,1,639,1,3,6,3,0,1,99
8346,"   8346     469  26  3","   8346     469  26","TZ201500000469","        469  26  3",0.189534,100,0,24,2,535,1,3,4,7,9,9,99
8346,"   8346     469  33  2","   8346     469  33","TZ201500000469","        469  33  2",0.189534,100,0.138934,30,1,450,1,2,0,14,2,1,99
8346,"   8346     469  41  2","   8346     469  41","TZ201500000469","        469  41  2",0.189534,100,0.138934,27,1,449,1,5,0,5,0,0,99
8346,"   8346     469  72  2","   8346     469  72","TZ201500000469","        469  72  2",0.189534,100,0.277868,42,1,514,2,4,10,31,2,1,10
8346,"   8346     469  72  3","   8346     469  72","TZ201500000469","        469  72  3",0.189534,100,0,15,1,438,2,4,7,99,9,9,99
8346,"   8346     469  79  1","   8346     469  79","TZ201500000469","        469  79  1",0.189534,100,0.138934,40,1,667,0,4,7,31,0,1,99
8346,"   8346     469 110  2","   8346     469 110","TZ201500000469","        469 110  2",0.189534,100,0.138934,39,1,618,2,4,5,1,0,0,99
8346,"   8346     469 125  2","   8346     469 125","TZ201500000469","        469 125  2",0.189534,100,0.138934,30,1,455,3,5,13,0,0,1,99
8346,"   8346     469 140  2","   8346     469 140","TZ201500000469","        469 140  2",0.189534,100,0.138934,49,1,483,0,1,3,2,1,0,20
8346,"   8346     469 156  1","   8346     469 156","TZ201500000469","        469 156  1",0.189534,100,0.138934,30,1,507,0,4,5,5,9,9,99
8346,"   8346     469 163  2","   8346     469 163","TZ201500000469","        469 163  2",0.189534,100,0.138934,15,1,408,0,4,5,99,9,9,99
8346,"   8346     470   6  2","   8346     470   6","TZ201500000470","        470   6  2",0.211999,100,0.155402,20,1,492,1,5,7,0,0,0,10
8346,"   8346     470   9  2","   8346     470   9","TZ201500000470","        470   9  2",0.211999,100,0,34,1,647,1,5,7,2,9,9,99
8346,"   8346     470   9  3","   8346     470   9","TZ201500000470","        470   9  3",0.211999,100,0.621607,16,1,519,1,5,8,3,9,9,99
8346,"   8346     470   9  8","   8346     470   9","TZ201500000470","        470   9  8",0.211999,100,0,17,1,475,1,5,1,99,9,9,99
8346,"   8346     470   9  9","   8346     470   9","TZ201500000470","        470   9  9",0.211999,100,0,26,2,532,1,5,7,31,9,9,99
8346,"   8346     470  11  2","   8346     470  11","TZ201500000470","        470  11  2",0.211999,100,0,37,1,729,1,5,7,31,9,9,99
8346,"   8346     470  11  3","   8346     470  11","TZ201500000470","        470  11  3",0.211999,100,0.310804,17,1,691,1,5,11,99,9,9,99
8346,"   8346     470  14  2","   8346     470  14","TZ201500000470","        470  14  2",0.211999,100,0.155402,29,1,761,1,5,7,2,1,0,99
8346,"   8346     470  17  1","   8346     470  17","TZ201500000470","        470  17  1",0.211999,100,0.155402,38,1,547,0,4,3,7,1,0,99
8346,"   8346     470  20  2","   8346     470  20","TZ201500000470","        470  20  2",0.211999,100,0.310804,24,1,535,2,5,12,0,0,0,99
8346,"   8346     470  20  5","   8346     470  20","TZ201500000470","        470  20  5",0.211999,100,0,16,2,480,2,5,9,99,9,9,99
8346,"   8346     470  23  1","   8346     470  23","TZ201500000470","        470  23  1",0.211999,100,0.155402,34,1,558,1,5,8,31,0,0,99
8346,"   8346     470  31  2","   8346     470  31","TZ201500000470","        470  31  2",0.211999,100,0.155402,31,1,619,1,4,11,31,0,0,99
8346,"   8346     470  37  2","   8346     470  37","TZ201500000470","        470  37  2",0.211999,100,0.155402,17,1,428,0,4,5,21,9,9,99
8346,"   8346     470  40  2","   8346     470  40","TZ201500000470","        470  40  2",0.211999,100,0.155402,23,1,555,1,4,8,1,1,0,99
8346,"   8346     470  43  2","   8346     470  43","TZ201500000470","        470  43  2",0.211999,100,0.155402,25,1,474,1,4,7,31,0,0,99
8346,"   8346     470  52  1","   8346     470  52","TZ201500000470","        470  52  1",0.211999,100,0,24,1,623,1,5,13,31,9,9,99
8346,"   8346     470  52  2","   8346     470  52","TZ201500000470","        470  52  2",0.211999,100,0.310804,16,1,463,1,5,7,99,9,9,99
8346,"   8346     470  54  1","   8346     470  54","TZ201500000470","        470  54  1",0.211999,100,0.155402,45,1,453,0,5,7,31,1,1,99
8346,"   8346     470  57  2","   8346     470  57","TZ201500000470","        470  57  2",0.211999,100,0.155402,40,1,610,0,5,7,3,9,9,20
8346,"   8346     471   7  1","   8346     471   7","TZ201500000471","        471   7  1",0.488902,100,0.716761,25,1,531,2,4,7,31,2,1,31
8346,"   8346     471   7  4","   8346     471   7","TZ201500000471","        471   7  4",0.488902,100,0,20,1,602,2,4,10,21,9,9,99
8346,"   8346     471  30  2","   8346     471  30","TZ201500000471","        471  30  2",0.488902,100,0,33,1,705,0,5,7,2,9,9,99
